v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,solving_time,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,22.0,10495,1133,9362,0.0,0.0,0,1032.7970182552294,22.0,20,88,False,"{18: 20, 17: 28, 13: 19}","{(17, 18): [(28, 12), (12, 20)], (13, 17): [(19, 11), (11, 5), (5, 12), (12, 28)], (13, 18): [(19, 11), (11, 5), (5, 12), (12, 20)]}","{(18, 20): {'cpu': 38}, (17, 28): {'cpu': 39}, (13, 19): {'cpu': 37}}","{((17, 18), (28, 12)): {'bw': 91}, ((17, 18), (12, 20)): {'bw': 91}, ((13, 17), (19, 11)): {'bw': 30}, ((13, 17), (11, 5)): {'bw': 30}, ((13, 17), (5, 12)): {'bw': 30}, ((13, 17), (12, 28)): {'bw': 30}, ((13, 18), (19, 11)): {'bw': 52}, ((13, 18), (11, 5)): {'bw': 52}, ((13, 18), (5, 12)): {'bw': 52}, ((13, 18), (12, 20)): {'bw': 52}}",0.0,0.0,1094.0,547.0,5363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,422.0,"{'node_level': {'cpu': 32}, 'link_level': {}, 'path_level': {}}","{'node_level': {18: {'cpu': -58}, 17: {'cpu': -31}, 13: {'cpu': -36}, 6: {'cpu': 32}}, 'link_level': {(17, 18): {'bw': -237}, (13, 17): {'bw': -198}, (13, 18): {'bw': -146}, (6, 13): {'bw': -112}, (6, 17): {'bw': -79}, (6, 18): {'bw': 100.0}}, 'path_level': {(17, 18): {}, (13, 17): {}, (13, 18): {}, (6, 13): {}, (6, 17): {}, (6, 18): {}}}","{'node_level': {18: {'cpu': 0}, 17: {'cpu': 0}, 13: {'cpu': 0}, 6: {'cpu': 32}}, 'link_level': {(17, 18): {'bw': 0}, (13, 17): {'bw': 0}, (13, 18): {'bw': 0}, (6, 13): {'bw': 0}, (6, 17): {'bw': 0}, (6, 18): {'bw': 100.0}}, 'path_level': {(17, 18): {}, (13, 17): {}, (13, 18): {}, (6, 13): {}, (6, 17): {}, (6, 18): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.003865957260131836,3.0,3.0
2,0,0,0,0,0,0,0,0,0,1,1,46.0,10495,1133,9362,0.0,0.0,1,551.3959981365351,46.0,13,36,False,"{4: 20, 10: 28, 9: 19}","{(10, 4): [(28, 12), (12, 20)], (9, 4): [(19, 11), (11, 5), (5, 12), (12, 20)], (9, 10): [(19, 11), (11, 5), (5, 12), (12, 28)]}","{(4, 20): {'cpu': 31}, (10, 28): {'cpu': 27}, (9, 19): {'cpu': 39}}","{((10, 4), (28, 12)): {'bw': 30}, ((10, 4), (12, 20)): {'bw': 30}, ((9, 4), (19, 11)): {'bw': 35}, ((9, 4), (11, 5)): {'bw': 35}, ((9, 4), (5, 12)): {'bw': 35}, ((9, 4), (12, 20)): {'bw': 35}, ((9, 10), (19, 11)): {'bw': 59}, ((9, 10), (11, 5)): {'bw': 59}, ((9, 10), (5, 12)): {'bw': 59}, ((9, 10), (12, 28)): {'bw': 59}}",0.0,0.0,706.0,353.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,412.0,"{'node_level': {'cpu': 34}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -65}, 10: {'cpu': -43}, 9: {'cpu': -34}, 12: {'cpu': 34}}, 'link_level': {(10, 4): {'bw': -298}, (9, 4): {'bw': -193}, (9, 10): {'bw': -134}, (12, 4): {'bw': -41}, (12, 9): {'bw': -98}, (12, 10): {'bw': 100.0}}, 'path_level': {(10, 4): {}, (9, 4): {}, (9, 10): {}, (12, 4): {}, (12, 9): {}, (12, 10): {}}}","{'node_level': {4: {'cpu': 0}, 10: {'cpu': 0}, 9: {'cpu': 0}, 12: {'cpu': 34}}, 'link_level': {(10, 4): {'bw': 0}, (9, 4): {'bw': 0}, (9, 10): {'bw': 0}, (12, 4): {'bw': 0}, (12, 9): {'bw': 0}, (12, 10): {'bw': 100.0}}, 'path_level': {(10, 4): {}, (9, 4): {}, (9, 10): {}, (12, 4): {}, (12, 9): {}, (12, 10): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0011677742004394531,3.0,3.0
3,0,0,0,0,0,0,0,0,0,2,1,74.0,10495,1133,9362,0.0,0.0,2,932.4028734240075,74.0,8,19,False,"{3: 20, 2: 28, 7: 19}","{(2, 3): [(28, 12), (12, 20)], (7, 2): [(19, 11), (11, 5), (5, 12), (12, 28)], (7, 3): [(19, 11), (11, 5), (5, 12), (12, 20)]}","{(3, 20): {'cpu': 30}, (2, 28): {'cpu': 40}, (7, 19): {'cpu': 29}}","{((2, 3), (28, 12)): {'bw': 85}, ((2, 3), (12, 20)): {'bw': 85}, ((7, 2), (19, 11)): {'bw': 53}, ((7, 2), (11, 5)): {'bw': 53}, ((7, 2), (5, 12)): {'bw': 53}, ((7, 2), (12, 28)): {'bw': 53}, ((7, 3), (19, 11)): {'bw': 91}, ((7, 3), (11, 5)): {'bw': 91}, ((7, 3), (5, 12)): {'bw': 91}, ((7, 3), (12, 20)): {'bw': 91}}",0.0,0.0,426.0,213.0,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,395.0,"{'node_level': {'cpu': 33}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -66}, 2: {'cpu': -30}, 7: {'cpu': -44}, 4: {'cpu': 33}}, 'link_level': {(2, 3): {'bw': -243}, (7, 2): {'bw': -175}, (7, 3): {'bw': -84}, (4, 2): {'bw': 0}, (4, 3): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (7, 2): {}, (7, 3): {}, (4, 2): {}, (4, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 7: {'cpu': 0}, 4: {'cpu': 33}}, 'link_level': {(2, 3): {'bw': 0}, (7, 2): {'bw': 0}, (7, 3): {'bw': 0}, (4, 2): {'bw': 0}, (4, 3): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (7, 2): {}, (7, 3): {}, (4, 2): {}, (4, 3): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0009899139404296875,3.0,3.0
4,0,0,0,0,0,0,0,0,0,3,1,97.0,10495,1133,9362,0.0,0.0,3,19.37977898464945,97.0,11,31,False,"{5: 20, 10: 28, 2: 19}","{(10, 5): [(28, 12), (12, 20)], (2, 5): [(19, 11), (11, 5), (5, 12), (12, 20)], (2, 10): [(19, 11), (11, 5), (5, 12), (12, 28)]}","{(5, 20): {'cpu': 37}, (10, 28): {'cpu': 23}, (2, 19): {'cpu': 23}}","{((10, 5), (28, 12)): {'bw': 55}, ((10, 5), (12, 20)): {'bw': 55}, ((2, 5), (19, 11)): {'bw': 91}, ((2, 5), (11, 5)): {'bw': 91}, ((2, 5), (5, 12)): {'bw': 91}, ((2, 5), (12, 20)): {'bw': 91}, ((2, 10), (19, 11)): {'bw': 85}, ((2, 10), (11, 5)): {'bw': 85}, ((2, 10), (5, 12)): {'bw': 85}, ((2, 10), (12, 28)): {'bw': 85}}",0.0,0.0,508.0,254.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,322.0,"{'node_level': {'cpu': 28}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -59}, 10: {'cpu': -47}, 2: {'cpu': -50}, 4: {'cpu': 28}}, 'link_level': {(10, 5): {'bw': -273}, (2, 5): {'bw': -137}, (2, 10): {'bw': -52}, (4, 5): {'bw': 100.0}}, 'path_level': {(10, 5): {}, (2, 5): {}, (2, 10): {}, (4, 5): {}}}","{'node_level': {5: {'cpu': 0}, 10: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 28}}, 'link_level': {(10, 5): {'bw': 0}, (2, 5): {'bw': 0}, (2, 10): {'bw': 0}, (4, 5): {'bw': 100.0}}, 'path_level': {(10, 5): {}, (2, 5): {}, (2, 10): {}, (4, 5): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0011601448059082031,3.0,3.0
4,0,0,0,0,0,0,0,0,0,4,0,116.37977898464945,10495,1133,9362,0.0,0.0,3,19.37977898464945,97.0,11,31,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
5,0,0,0,0,0,0,0,0,0,5,1,127.0,10495,1133,9362,0.0,0.0,4,358.92721650797046,127.0,19,81,False,"{5: 20, 4: 28, 1: 19}","{(4, 5): [(28, 12), (12, 20)], (1, 4): [(19, 11), (11, 5), (5, 12), (12, 28)], (1, 5): [(19, 11), (11, 5), (5, 12), (12, 20)]}","{(5, 20): {'cpu': 39}, (4, 28): {'cpu': 36}, (1, 19): {'cpu': 36}}","{((4, 5), (28, 12)): {'bw': 89}, ((4, 5), (12, 20)): {'bw': 89}, ((1, 4), (19, 11)): {'bw': 73}, ((1, 4), (11, 5)): {'bw': 73}, ((1, 4), (5, 12)): {'bw': 73}, ((1, 4), (12, 28)): {'bw': 73}, ((1, 5), (19, 11)): {'bw': 49}, ((1, 5), (11, 5)): {'bw': 49}, ((1, 5), (5, 12)): {'bw': 49}, ((1, 5), (12, 20)): {'bw': 49}}",0.0,0.0,984.0,492.0,4894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,433.0,"{'node_level': {'cpu': 39}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -57}, 4: {'cpu': -34}, 1: {'cpu': -37}, 18: {'cpu': 39}}, 'link_level': {(4, 5): {'bw': -239}, (1, 4): {'bw': -155}, (1, 5): {'bw': -106}, (18, 4): {'bw': -37}, (18, 5): {'bw': 100.0}}, 'path_level': {(4, 5): {}, (1, 4): {}, (1, 5): {}, (18, 4): {}, (18, 5): {}}}","{'node_level': {5: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 18: {'cpu': 39}}, 'link_level': {(4, 5): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (18, 4): {'bw': 0}, (18, 5): {'bw': 100.0}}, 'path_level': {(4, 5): {}, (1, 4): {}, (1, 5): {}, (18, 4): {}, (18, 5): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0012240409851074219,3.0,3.0
6,0,0,0,0,0,0,0,0,0,6,1,155.0,10495,1133,9362,0.0,0.0,5,1079.32019606284,155.0,11,34,False,"{2: 20, 8: 28, 3: 19}","{(8, 2): [(28, 12), (12, 20)], (3, 2): [(19, 11), (11, 5), (5, 12), (12, 20)], (3, 8): [(19, 11), (11, 5), (5, 12), (12, 28)]}","{(2, 20): {'cpu': 28}, (8, 28): {'cpu': 17}, (3, 19): {'cpu': 22}}","{((8, 2), (28, 12)): {'bw': 30}, ((8, 2), (12, 20)): {'bw': 30}, ((3, 2), (19, 11)): {'bw': 24}, ((3, 2), (11, 5)): {'bw': 24}, ((3, 2), (5, 12)): {'bw': 24}, ((3, 2), (12, 20)): {'bw': 24}, ((3, 8), (19, 11)): {'bw': 24}, ((3, 8), (11, 5)): {'bw': 24}, ((3, 8), (5, 12)): {'bw': 24}, ((3, 8), (12, 28)): {'bw': 24}}",0.0,0.0,518.0,259.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,333.0,"{'node_level': {'cpu': 37}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -68}, 8: {'cpu': -53}, 3: {'cpu': -51}, 5: {'cpu': 37}}, 'link_level': {(8, 2): {'bw': -298}, (3, 2): {'bw': -204}, (3, 8): {'bw': -180}, (5, 2): {'bw': -118}, (5, 3): {'bw': -70}, (5, 8): {'bw': 100.0}}, 'path_level': {(8, 2): {}, (3, 2): {}, (3, 8): {}, (5, 2): {}, (5, 3): {}, (5, 8): {}}}","{'node_level': {2: {'cpu': 0}, 8: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 37}}, 'link_level': {(8, 2): {'bw': 0}, (3, 2): {'bw': 0}, (3, 8): {'bw': 0}, (5, 2): {'bw': 0}, (5, 3): {'bw': 0}, (5, 8): {'bw': 100.0}}, 'path_level': {(8, 2): {}, (3, 2): {}, (3, 8): {}, (5, 2): {}, (5, 3): {}, (5, 8): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0009000301361083984,3.0,3.0
7,0,0,0,0,0,0,0,0,0,7,1,184.0,10495,1133,9362,0.0,0.0,6,342.5996208513074,184.0,15,55,False,"{5: 20, 10: 28, 12: 19}","{(10, 5): [(28, 12), (12, 20)], (12, 5): [(19, 11), (11, 5), (5, 12), (12, 20)], (12, 10): [(19, 11), (11, 5), (5, 12), (12, 28)]}","{(5, 20): {'cpu': 40}, (10, 28): {'cpu': 37}, (12, 19): {'cpu': 29}}","{((10, 5), (28, 12)): {'bw': 89}, ((10, 5), (12, 20)): {'bw': 89}, ((12, 5), (19, 11)): {'bw': 88}, ((12, 5), (11, 5)): {'bw': 88}, ((12, 5), (5, 12)): {'bw': 88}, ((12, 5), (12, 20)): {'bw': 88}, ((12, 10), (19, 11)): {'bw': 69}, ((12, 10), (11, 5)): {'bw': 69}, ((12, 10), (5, 12)): {'bw': 69}, ((12, 10), (12, 28)): {'bw': 69}}",0.0,0.0,864.0,432.0,3313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,395.0,"{'node_level': {'cpu': 35}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -56}, 10: {'cpu': -33}, 12: {'cpu': -44}, 2: {'cpu': 35}}, 'link_level': {(10, 5): {'bw': -239}, (12, 5): {'bw': -140}, (12, 10): {'bw': -71}, (2, 5): {'bw': 100.0}}, 'path_level': {(10, 5): {}, (12, 5): {}, (12, 10): {}, (2, 5): {}}}","{'node_level': {5: {'cpu': 0}, 10: {'cpu': 0}, 12: {'cpu': 0}, 2: {'cpu': 35}}, 'link_level': {(10, 5): {'bw': 0}, (12, 5): {'bw': 0}, (12, 10): {'bw': 0}, (2, 5): {'bw': 100.0}}, 'path_level': {(10, 5): {}, (12, 5): {}, (12, 10): {}, (2, 5): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0010118484497070312,3.0,3.0
8,0,0,0,0,0,0,0,0,0,8,1,207.0,10495,1133,9362,0.0,0.0,7,962.3750612405853,207.0,17,74,False,"{15: 20, 7: 28, 2: 19, 9: 27}","{(7, 15): [(28, 12), (12, 20)], (2, 7): [(19, 11), (11, 5), (5, 12), (12, 28)], (2, 15): [(19, 11), (11, 5), (5, 12), (12, 20)], (9, 2): [(27, 11), (11, 19)], (9, 7): [(27, 11), (11, 5), (5, 12), (12, 28)], (9, 15): [(27, 11), (11, 5), (5, 12), (12, 20)]}","{(15, 20): {'cpu': 25}, (7, 28): {'cpu': 32}, (2, 19): {'cpu': 37}, (9, 27): {'cpu': 12}}","{((7, 15), (28, 12)): {'bw': 55}, ((7, 15), (12, 20)): {'bw': 55}, ((2, 7), (19, 11)): {'bw': 33}, ((2, 7), (11, 5)): {'bw': 33}, ((2, 7), (5, 12)): {'bw': 33}, ((2, 7), (12, 28)): {'bw': 33}, ((2, 15), (19, 11)): {'bw': 69}, ((2, 15), (11, 5)): {'bw': 69}, ((2, 15), (5, 12)): {'bw': 69}, ((2, 15), (12, 20)): {'bw': 69}, ((9, 2), (27, 11)): {'bw': 98}, ((9, 2), (11, 19)): {'bw': 98}, ((9, 7), (27, 11)): {'bw': 72}, ((9, 7), (11, 5)): {'bw': 72}, ((9, 7), (5, 12)): {'bw': 72}, ((9, 7), (12, 28)): {'bw': 72}, ((9, 15), (27, 11)): {'bw': 39}, ((9, 15), (11, 5)): {'bw': 39}, ((9, 15), (5, 12)): {'bw': 39}, ((9, 15), (12, 20)): {'bw': 39}}",0.0,0.0,732.0,366.0,4421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,284.0,"{'node_level': {'cpu': 24}, 'link_level': {}, 'path_level': {}}","{'node_level': {15: {'cpu': -71}, 7: {'cpu': -38}, 2: {'cpu': -36}, 9: {'cpu': -47}, 3: {'cpu': 24}}, 'link_level': {(7, 15): {'bw': -273}, (2, 7): {'bw': -195}, (2, 15): {'bw': -126}, (9, 2): {'bw': -28}, (9, 7): {'bw': -58}, (9, 15): {'bw': -19}}, 'path_level': {(7, 15): {}, (2, 7): {}, (2, 15): {}, (9, 2): {}, (9, 7): {}, (9, 15): {}}}","{'node_level': {15: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 9: {'cpu': 0}, 3: {'cpu': 24}}, 'link_level': {(7, 15): {'bw': 0}, (2, 7): {'bw': 0}, (2, 15): {'bw': 0}, (9, 2): {'bw': 0}, (9, 7): {'bw': 0}, (9, 15): {'bw': 0}}, 'path_level': {(7, 15): {}, (2, 7): {}, (2, 15): {}, (9, 2): {}, (9, 7): {}, (9, 15): {}}}",[],-19.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0010521411895751953,4.0,6.0
9,0,0,0,0,0,0,0,0,0,9,1,228.0,10495,1133,9362,0.0,0.0,8,559.9610741949535,228.0,11,24,False,"{0: 20, 4: 28, 6: 19, 7: 27}","{(4, 0): [(28, 12), (12, 20)], (6, 0): [(19, 11), (11, 5), (5, 12), (12, 20)], (6, 4): [(19, 11), (11, 5), (5, 12), (12, 28)], (7, 0): [(27, 11), (11, 5), (5, 12), (12, 20)], (7, 4): [(27, 11), (11, 5), (5, 12), (12, 28)], (7, 6): [(27, 11), (11, 19)]}","{(0, 20): {'cpu': 36}, (4, 28): {'cpu': 18}, (6, 19): {'cpu': 40}, (7, 27): {'cpu': 27}}","{((4, 0), (28, 12)): {'bw': 94}, ((4, 0), (12, 20)): {'bw': 94}, ((6, 0), (19, 11)): {'bw': 31}, ((6, 0), (11, 5)): {'bw': 31}, ((6, 0), (5, 12)): {'bw': 31}, ((6, 0), (12, 20)): {'bw': 31}, ((6, 4), (19, 11)): {'bw': 36}, ((6, 4), (11, 5)): {'bw': 36}, ((6, 4), (5, 12)): {'bw': 36}, ((6, 4), (12, 28)): {'bw': 36}, ((7, 0), (27, 11)): {'bw': 54}, ((7, 0), (11, 5)): {'bw': 54}, ((7, 0), (5, 12)): {'bw': 54}, ((7, 0), (12, 20)): {'bw': 54}, ((7, 4), (27, 11)): {'bw': 83}, ((7, 4), (11, 5)): {'bw': 83}, ((7, 4), (5, 12)): {'bw': 83}, ((7, 4), (12, 28)): {'bw': 83}, ((7, 6), (27, 11)): {'bw': 24}, ((7, 6), (11, 19)): {'bw': 24}}",0.0,0.0,536.0,268.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,262.0,"{'node_level': {'cpu': 22}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -60}, 4: {'cpu': -52}, 6: {'cpu': -33}, 7: {'cpu': -32}, 8: {'cpu': 22}}, 'link_level': {(4, 0): {'bw': -234}, (6, 0): {'bw': -197}, (6, 4): {'bw': -161}, (7, 0): {'bw': -111}, (7, 4): {'bw': -28}, (7, 6): {'bw': -73}}, 'path_level': {(4, 0): {}, (6, 0): {}, (6, 4): {}, (7, 0): {}, (7, 4): {}, (7, 6): {}}}","{'node_level': {0: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 22}}, 'link_level': {(4, 0): {'bw': 0}, (6, 0): {'bw': 0}, (6, 4): {'bw': 0}, (7, 0): {'bw': 0}, (7, 4): {'bw': 0}, (7, 6): {'bw': 0}}, 'path_level': {(4, 0): {}, (6, 0): {}, (6, 4): {}, (7, 0): {}, (7, 4): {}, (7, 6): {}}}",[],-28.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008668899536132812,4.0,6.0
