v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15.0,9504,4874,4630,0.0,0.0,0,751.6116744769311,15.0,10,19,False,{},{},{},{},0.0,0.0,140.0,70.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,43.0,9504,4874,4630,0.0,0.0,1,750.5227476258572,43.0,10,17,False,{},{},{},{},0.0,0.0,244.0,122.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,65.0,9504,4874,4630,0.0,0.0,2,349.3600929825318,65.0,8,17,False,{},{},{},{},0.0,0.0,184.0,92.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
4,1,1,60.0,64.0,94221.072032317,100502.47683447147,0.9375,0.9374999999999999,4,3,1,82.0,9440,4839,4601,0.0071809601969634596,0.006263498920086374,3,1570.3512005386167,82.0,4,4,True,"{np.int64(0): np.int64(17), np.int64(1): np.int64(1), np.int64(2): np.int64(33), np.int64(3): np.int64(0)}","{(0, 1): [(np.int64(17), 8), (8, 3), (3, np.int64(1))], (0, 2): [(np.int64(17), 33)], (1, 3): [(np.int64(1), 0)], (2, 3): [(np.int64(33), 17), (17, 8), (8, 3), (3, 1), (1, np.int64(0))]}","{(np.int64(0), np.int64(17)): {'cpu': 14}, (np.int64(1), np.int64(1)): {'cpu': 18}, (np.int64(2), np.int64(33)): {'cpu': 2}, (np.int64(3), np.int64(0)): {'cpu': 1}}","{((0, 1), (np.int64(17), 8)): {'bw': 2}, ((0, 1), (8, 3)): {'bw': 2}, ((0, 1), (3, np.int64(1))): {'bw': 2}, ((0, 2), (np.int64(17), 33)): {'bw': 3}, ((1, 3), (np.int64(1), 0)): {'bw': 20}, ((2, 3), (np.int64(33), 17)): {'bw': 0}, ((2, 3), (17, 8)): {'bw': 0}, ((2, 3), (8, 3)): {'bw': 0}, ((2, 3), (3, 1)): {'bw': 0}, ((2, 3), (1, np.int64(0))): {'bw': 0}}",64.0,60.0,490.0,35.0,25.0,35.0,25.0,35.0,29.0,4.0,0.9375,100502.47683447147,94221.072032317,1472.204250504953,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -62}, np.int64(1): {'cpu': -47}, np.int64(2): {'cpu': -52}, np.int64(3): {'cpu': -89}}, 'link_level': {(0, 1): {'bw': -60}, (0, 2): {'bw': -73}, (1, 3): {'bw': -49}, (2, 3): {'bw': -49}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 3): {}, (2, 3): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (1, 3): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 3): {}, (2, 3): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.0,4.0
5,1,1,60.0,64.0,94221.072032317,100502.47683447147,0.9375,0.9374999999999999,4,4,1,110.0,9440,4839,4601,0.0071809601969634596,0.006263498920086374,4,201.63903511487771,110.0,10,23,False,{},{},{},{},0.0,0.0,196.0,98.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
6,1,1,60.0,64.0,94221.072032317,100502.47683447147,0.9375,0.9374999999999999,4,5,1,131.0,9440,4839,4601,0.0071809601969634596,0.006263498920086374,5,328.3672823909719,131.0,9,21,False,{},{},{},{},0.0,0.0,220.0,110.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
7,1,1,60.0,64.0,94221.072032317,100502.47683447147,0.9375,0.9374999999999999,4,6,1,153.0,9440,4839,4601,0.0071809601969634596,0.006263498920086374,6,689.905709121674,153.0,4,5,False,{},{},{},{},0.0,0.0,96.0,48.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
8,2,2,145.0,149.0,177130.01710902722,183411.4219111817,0.9731543624161074,0.9657523793409316,7,7,1,179.0,9355,4836,4519,0.0077964710709889085,0.0239740820734341,7,975.3993538436497,179.0,3,2,True,"{np.int64(0): np.int64(12), np.int64(1): np.int64(26), np.int64(2): np.int64(25)}","{(0, 1): [(np.int64(12), 26)], (0, 2): [(np.int64(12), 25)]}","{(np.int64(0), np.int64(12)): {'cpu': 0}, (np.int64(1), np.int64(26)): {'cpu': 3}, (np.int64(2), np.int64(25)): {'cpu': 0}}","{((0, 1), (np.int64(12), 26)): {'bw': 32}, ((0, 2), (np.int64(12), 25)): {'bw': 50}}",85.0,85.0,36.0,3.0,82.0,3.0,82.0,3.0,82.0,0.0,1.0,82908.94507671022,82908.94507671022,975.3993538436497,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -81}, np.int64(1): {'cpu': -86}, np.int64(2): {'cpu': -93}}, 'link_level': {(0, 1): {'bw': -36}, (0, 2): {'bw': -33}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0
9,2,2,145.0,149.0,177130.01710902722,183411.4219111817,0.9731543624161074,0.9657523793409316,7,8,1,200.0,9355,4836,4519,0.0077964710709889085,0.0239740820734341,8,267.6104373790477,200.0,7,10,False,{},{},{},{},0.0,0.0,152.0,76.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
10,2,2,145.0,149.0,177130.01710902722,183411.4219111817,0.9731543624161074,0.9657523793409316,7,9,1,232.0,9355,4836,4519,0.0077964710709889085,0.0239740820734341,9,944.1941561255088,232.0,6,9,False,{},{},{},{},0.0,0.0,82.0,41.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
